,"Date","Ticker","Open Long","Close Long","Open Short","Close Short","Close Price"
0,19/09/19,"A",0,0,0,0,78.0599975586
1,19/09/19,"AAL",0,0,0,0,28.2999992371
2,19/09/19,"AAP",0,0,0,0,152.8399963379
3,19/09/19,"AAPL",0,0,0,0,220.9600067139
4,19/09/19,"ABC",0,0,0,0,84.6399993896
5,19/09/19,"ABMD",0,0,0,0,192.3200073242
6,19/09/19,"ABT",0,0,0,0,83.2099990845
7,19/09/19,"ACN",0,0,0,0,194.6399993896
8,19/09/19,"ADBE",1,0,0,1,281.2600097656
9,19/09/19,"ADI",0,1,1,0,115.8799972534
10,19/09/19,"ADM",0,0,0,0,40.8899993896
11,19/09/19,"ADP",0,0,0,0,159.3500061035
12,19/09/19,"ADS",1,0,0,1,130.7100067139
13,19/09/19,"ADSK",1,0,0,1,153.3800048828
14,19/09/19,"AEE",0,0,0,0,78.6600036621
15,19/09/19,"AEP",0,0,0,1,93.1900024414
16,19/09/19,"AES",0,0,0,0,15.9499998093
17,19/09/19,"AFL",0,0,0,0,52.5499992371
18,19/09/19,"AGN",0,0,0,0,165.6999969482
19,19/09/19,"AIG",0,0,0,0,57.9000015259
20,19/09/19,"AIV",0,0,0,0,51.4700012207
21,19/09/19,"AIZ",0,1,1,0,126.25
22,19/09/19,"ALB",0,0,0,0,68.2900009155
23,19/09/19,"ALGN",0,0,0,0,180.3600006104
24,19/09/19,"ALK",0,0,0,0,64.5999984741
25,19/09/19,"ALL",0,0,0,0,108.3600006104
26,19/09/19,"ALLE",0,0,0,0,102.1399993896
27,19/09/19,"ALXN",0,0,0,0,105.6699981689
28,19/09/19,"AMCR",0,0,0,0,9.7899999619
29,19/09/19,"AMD",0,0,0,0,30.2900009155
30,19/09/19,"AME",0,0,0,0,90.1800003052
31,19/09/19,"AMG",0,1,1,0,85.9599990845
32,19/09/19,"AMGN",0,1,1,0,195.6499938965
33,19/09/19,"AMP",0,1,0,0,147.2100067139
34,19/09/19,"AMZN",0,0,0,0,1821.5
35,19/09/19,"ANET",0,0,0,0,244.0299987793
36,19/09/19,"ANTM",0,0,0,0,255.5399932861
37,19/09/19,"AOS",0,0,0,0,48.4850006104
38,19/09/19,"APD",0,0,0,0,222.1999969482
39,19/09/19,"APH",0,0,0,0,94.2099990845
40,19/09/19,"APTV",0,0,0,0,89.5199966431
41,19/09/19,"ATO",0,0,0,0,112.3458023071
42,19/09/19,"ARNC",0,0,0,0,27.1299991608
43,19/09/19,"AVB",0,0,0,0,210.6999969482
44,19/09/19,"AVY",0,0,0,0,114.1299972534
45,19/09/19,"AXP",0,0,0,0,117.7900009155
46,19/09/19,"AVGO",0,0,0,0,290.6400146484
47,19/09/19,"AZO",0,0,0,0,1157.8299560547
48,19/09/19,"BAC",0,0,0,0,29.8099994659
49,19/09/19,"BBT",0,0,0,0,52.7799987793
50,19/09/19,"BBY",0,0,0,0,67.6050033569
51,19/09/19,"BDX",0,0,0,0,256.2699890137
52,19/09/19,"BEN",0,0,0,0,29.5599994659
53,19/09/19,"BIIB",0,1,1,0,235.6199951172
54,19/09/19,"BK",0,0,0,0,46.9700012207
55,19/09/19,"BKNG",0,0,0,0,2058.5700683594
56,19/09/19,"BLK",0,0,0,0,443.950012207
57,19/09/19,"BLL",0,0,0,0,74.2699966431
58,19/09/19,"BR",0,0,0,0,126.8700027466
59,19/09/19,"BSX",0,0,0,0,43.0449981689
60,19/09/19,"BWA",1,0,0,1,37.0099983215
61,19/09/19,"C",0,0,0,0,69.7099990845
62,19/09/19,"CAH",0,0,0,0,48.0299987793
