,Date,Open,High,Low,Close,Volume
0,20180506  23:15:00,1.195975,1.19637,1.195975,1.196155,-1
1,20180506  23:30:00,1.196155,1.196205,1.19602,1.19606,-1
2,20180506  23:45:00,1.19606,1.196325,1.195575,1.195805,-1
3,20180507  00:00:00,1.195805,1.19617,1.19578,1.19598,-1
4,20180507  00:15:00,1.19598,1.19636,1.19596,1.196255,-1
5,20180507  00:30:00,1.196255,1.196255,1.19591,1.195915,-1
6,20180507  00:45:00,1.195915,1.196075,1.19589,1.196035,-1
7,20180507  01:00:00,1.196035,1.196135,1.195975,1.19604,-1
8,20180507  01:15:00,1.19604,1.196065,1.1959,1.195975,-1
9,20180507  01:30:00,1.195975,1.19599,1.19578,1.195875,-1
10,20180507  01:45:00,1.195875,1.195875,1.19546,1.19546,-1
11,20180507  02:00:00,1.19546,1.196385,1.195345,1.19612,-1
12,20180507  02:15:00,1.19612,1.1966,1.19591,1.19642,-1
13,20180507  02:30:00,1.19642,1.19646,1.196145,1.196375,-1
14,20180507  02:45:00,1.196375,1.19699,1.196205,1.196985,-1
15,20180507  03:00:00,1.196985,1.197205,1.19666,1.197175,-1
16,20180507  03:15:00,1.197175,1.197695,1.19714,1.19741,-1
17,20180507  03:30:00,1.19741,1.197535,1.196895,1.19715,-1
18,20180507  03:45:00,1.19715,1.19718,1.19662,1.196755,-1
19,20180507  04:00:00,1.196755,1.19725,1.196525,1.197185,-1
20,20180507  04:15:00,1.197185,1.197555,1.197165,1.19728,-1
21,20180507  04:30:00,1.19728,1.197495,1.19707,1.19741,-1
22,20180507  04:45:00,1.19741,1.19744,1.19703,1.197255,-1
23,20180507  05:00:00,1.197255,1.19781,1.19725,1.197605,-1
24,20180507  05:15:00,1.197605,1.197605,1.19737,1.19755,-1
25,20180507  05:30:00,1.19755,1.19778,1.19734,1.197395,-1
26,20180507  05:45:00,1.197395,1.197395,1.196695,1.1967,-1
27,20180507  06:00:00,1.1967,1.196725,1.1963,1.196575,-1
28,20180507  06:15:00,1.196575,1.19658,1.19602,1.19618,-1
29,20180507  06:30:00,1.19618,1.196385,1.196135,1.196155,-1
30,20180507  06:45:00,1.196155,1.196295,1.195965,1.19602,-1
31,20180507  07:00:00,1.19602,1.196075,1.195315,1.19553,-1
32,20180507  07:15:00,1.19553,1.19557,1.194805,1.1949,-1
33,20180507  07:30:00,1.1949,1.194995,1.194175,1.194835,-1
34,20180507  07:45:00,1.194835,1.195295,1.194775,1.19523,-1
35,20180507  08:00:00,1.19523,1.195235,1.19381,1.194175,-1
36,20180507  08:15:00,1.194175,1.194875,1.194065,1.194305,-1
37,20180507  08:30:00,1.194305,1.194335,1.193705,1.193945,-1
38,20180507  08:45:00,1.193945,1.194485,1.193685,1.193715,-1
39,20180507  09:00:00,1.193715,1.19407,1.19231,1.19247,-1
40,20180507  09:15:00,1.19247,1.192815,1.19221,1.19271,-1
41,20180507  09:30:00,1.19271,1.193415,1.192675,1.193305,-1
42,20180507  09:45:00,1.193305,1.193435,1.192575,1.193015,-1
43,20180507  10:00:00,1.193015,1.193115,1.192165,1.193,-1
44,20180507  10:15:00,1.193,1.19334,1.192565,1.19293,-1
45,20180507  10:30:00,1.19293,1.19358,1.19289,1.19343,-1
46,20180507  10:45:00,1.19343,1.19363,1.192835,1.193085,-1
47,20180507  11:00:00,1.193085,1.193315,1.19264,1.1931,-1
48,20180507  11:15:00,1.1931,1.193165,1.19257,1.192905,-1
49,20180507  11:30:00,1.192905,1.193115,1.192535,1.192705,-1
50,20180507  11:45:00,1.192705,1.193045,1.19237,1.19278,-1
51,20180507  12:00:00,1.19278,1.193055,1.19255,1.19282,-1
52,20180507  12:15:00,1.19282,1.19298,1.192355,1.19259,-1
53,20180507  12:30:00,1.19259,1.19263,1.192265,1.192385,-1
54,20180507  12:45:00,1.192385,1.19249,1.191695,1.19172,-1
55,20180507  13:00:00,1.19172,1.191985,1.1914,1.1916,-1
56,20180507  13:15:00,1.1916,1.191735,1.191165,1.19134,-1
57,20180507  13:30:00,1.19134,1.19157,1.19041,1.190705,-1
58,20180507  13:45:00,1.190705,1.190705,1.18986,1.189945,-1
59,20180507  14:00:00,1.189945,1.190585,1.189745,1.19015,-1
60,20180507  14:15:00,1.19015,1.19161,1.190045,1.191455,-1
61,20180507  14:30:00,1.191455,1.19193,1.19111,1.19193,-1
62,20180507  14:45:00,1.19193,1.19198,1.191675,1.19192,-1
63,20180507  15:00:00,1.19192,1.192195,1.19145,1.19145,-1
64,20180507  15:15:00,1.19145,1.191825,1.190635,1.191665,-1
65,20180507  15:30:00,1.191665,1.191755,1.19061,1.19123,-1
66,20180507  15:45:00,1.19123,1.191355,1.19048,1.191015,-1
67,20180507  16:00:00,1.191015,1.192515,1.19071,1.191895,-1
68,20180507  16:15:00,1.191895,1.192545,1.191695,1.192215,-1
69,20180507  16:30:00,1.192215,1.192415,1.19132,1.191905,-1
70,20180507  16:45:00,1.191905,1.192845,1.19105,1.19132,-1
71,20180507  17:00:00,1.19132,1.19289,1.191165,1.192605,-1
72,20180507  17:15:00,1.192605,1.192795,1.191855,1.192215,-1
73,20180507  17:30:00,1.192215,1.19266,1.19167,1.191855,-1
74,20180507  17:45:00,1.191855,1.192735,1.19184,1.19264,-1
75,20180507  18:00:00,1.19264,1.193115,1.192415,1.19258,-1
76,20180507  18:15:00,1.19258,1.193235,1.19237,1.193125,-1
77,20180507  18:30:00,1.193125,1.193825,1.19308,1.1935,-1
78,20180507  18:45:00,1.1935,1.193715,1.192975,1.193285,-1
79,20180507  19:00:00,1.193285,1.193395,1.19247,1.192525,-1
80,20180507  19:15:00,1.192525,1.192925,1.192185,1.192905,-1
81,20180507  19:30:00,1.192905,1.19326,1.192505,1.192665,-1
82,20180507  19:45:00,1.192665,1.192815,1.1924,1.192625,-1
83,20180507  20:00:00,1.192625,1.192865,1.192315,1.19285,-1
84,20180507  20:15:00,1.19285,1.19285,1.19249,1.192775,-1
85,20180507  20:30:00,1.192775,1.192785,1.19232,1.19246,-1
86,20180507  20:45:00,1.19246,1.19273,1.192275,1.192475,-1
87,20180507  21:00:00,1.192475,1.192565,1.19228,1.192525,-1
88,20180507  21:15:00,1.192525,1.19255,1.19197,1.192035,-1
89,20180507  21:30:00,1.192035,1.192695,1.191945,1.192655,-1
90,20180507  21:45:00,1.192655,1.192765,1.192265,1.19245,-1
91,20180507  22:00:00,1.19245,1.192455,1.19202,1.192135,-1
92,20180507  22:15:00,1.192135,1.192535,1.19211,1.19252,-1
93,20180507  22:30:00,1.19252,1.19252,1.192375,1.192445,-1
94,20180507  22:45:00,1.192445,1.19265,1.19221,1.192275,-1
95,20180507  23:15:00,1.192525,1.192555,1.19229,1.19231,-1
96,20180507  23:30:00,1.19231,1.19234,1.192225,1.192225,-1
97,20180507  23:45:00,1.192225,1.19228,1.192035,1.19221,-1
98,20180508  00:00:00,1.19221,1.19245,1.1922,1.192425,-1
99,20180508  00:15:00,1.192425,1.192515,1.19237,1.19239,-1
100,20180508  00:30:00,1.19239,1.192515,1.192375,1.192385,-1
101,20180508  00:45:00,1.192385,1.1924,1.19221,1.19221,-1
102,20180508  01:00:00,1.19221,1.19249,1.19221,1.192455,-1
103,20180508  01:15:00,1.192455,1.19251,1.19219,1.19247,-1
104,20180508  01:30:00,1.19247,1.193125,1.19245,1.193035,-1
105,20180508  01:45:00,1.193035,1.19352,1.192875,1.193315,-1
106,20180508  02:00:00,1.193315,1.193575,1.19311,1.19357,-1
107,20180508  02:15:00,1.19357,1.193895,1.19323,1.19353,-1
108,20180508  02:30:00,1.19353,1.19353,1.19262,1.192875,-1
109,20180508  02:45:00,1.192875,1.193645,1.192755,1.193615,-1
110,20180508  03:00:00,1.193615,1.193635,1.193255,1.193515,-1
111,20180508  03:15:00,1.193515,1.193515,1.19308,1.193265,-1
112,20180508  03:30:00,1.193265,1.19328,1.191225,1.1915,-1
113,20180508  03:45:00,1.1915,1.192015,1.191485,1.192015,-1
114,20180508  04:00:00,1.192015,1.192015,1.19143,1.19167,-1
115,20180508  04:15:00,1.19167,1.19252,1.19167,1.192465,-1
116,20180508  04:30:00,1.192465,1.192465,1.19209,1.192355,-1
117,20180508  04:45:00,1.192355,1.192615,1.19224,1.192515,-1
118,20180508  05:00:00,1.192515,1.192605,1.192025,1.19254,-1
119,20180508  05:15:00,1.19254,1.192575,1.192065,1.19218,-1
120,20180508  05:30:00,1.19218,1.19219,1.191885,1.191995,-1
121,20180508  05:45:00,1.191995,1.19218,1.19132,1.19152,-1
122,20180508  06:00:00,1.19152,1.19152,1.19088,1.19125,-1
123,20180508  06:15:00,1.19125,1.191385,1.190915,1.191105,-1
124,20180508  06:30:00,1.191105,1.191395,1.19106,1.19139,-1
125,20180508  06:45:00,1.19139,1.191575,1.191205,1.191295,-1
126,20180508  07:00:00,1.191295,1.19138,1.19106,1.19106,-1
127,20180508  07:15:00,1.19106,1.191215,1.190965,1.19109,-1
128,20180508  07:30:00,1.19109,1.19173,1.191075,1.191725,-1
129,20180508  07:45:00,1.191725,1.19256,1.19149,1.19223,-1
130,20180508  08:00:00,1.19223,1.19315,1.191755,1.19302,-1
131,20180508  08:15:00,1.19302,1.193255,1.19197,1.19264,-1
132,20180508  08:30:00,1.19264,1.193305,1.192375,1.192755,-1
133,20180508  08:45:00,1.192755,1.193195,1.191755,1.1918,-1
134,20180508  09:00:00,1.1918,1.19256,1.191345,1.192165,-1
135,20180508  09:15:00,1.192165,1.19287,1.19113,1.191155,-1
136,20180508  09:30:00,1.191155,1.191855,1.190435,1.191235,-1
137,20180508  09:45:00,1.191235,1.192035,1.191235,1.191695,-1
138,20180508  10:00:00,1.191695,1.191695,1.19035,1.19037,-1
139,20180508  10:15:00,1.19037,1.19083,1.18886,1.189435,-1
140,20180508  10:30:00,1.189435,1.18947,1.18833,1.188785,-1
141,20180508  10:45:00,1.188785,1.18911,1.1883,1.18884,-1
142,20180508  11:00:00,1.18884,1.18948,1.188325,1.18938,-1
143,20180508  11:15:00,1.18938,1.189595,1.1886,1.188685,-1
144,20180508  11:30:00,1.188685,1.188935,1.18742,1.187775,-1
145,20180508  11:45:00,1.187775,1.188075,1.18748,1.187925,-1
146,20180508  12:00:00,1.187925,1.18833,1.18765,1.188095,-1
147,20180508  12:15:00,1.188095,1.188115,1.187025,1.18717,-1
148,20180508  12:30:00,1.18717,1.187765,1.187015,1.1875,-1
149,20180508  12:45:00,1.1875,1.188075,1.18706,1.18789,-1
150,20180508  13:00:00,1.18789,1.187895,1.186425,1.186555,-1
151,20180508  13:15:00,1.186555,1.186895,1.186165,1.18662,-1
152,20180508  13:30:00,1.18662,1.18725,1.186525,1.18709,-1
153,20180508  13:45:00,1.18709,1.18733,1.18697,1.187205,-1
154,20180508  14:00:00,1.187205,1.187285,1.186405,1.187025,-1
155,20180508  14:15:00,1.187025,1.187345,1.186625,1.187345,-1
156,20180508  14:30:00,1.187345,1.18745,1.186905,1.186905,-1
157,20180508  14:45:00,1.186905,1.18717,1.18631,1.186515,-1
158,20180508  15:00:00,1.186515,1.18666,1.185165,1.185655,-1
159,20180508  15:15:00,1.185655,1.186375,1.185395,1.185655,-1
160,20180508  15:30:00,1.185655,1.185875,1.183805,1.183945,-1
161,20180508  15:45:00,1.183945,1.18504,1.183905,1.184735,-1
162,20180508  16:00:00,1.184735,1.185215,1.18405,1.185145,-1
163,20180508  16:15:00,1.185145,1.18529,1.1841,1.1849,-1
164,20180508  16:30:00,1.1849,1.185525,1.18454,1.185305,-1
165,20180508  16:45:00,1.185305,1.18596,1.185155,1.18532,-1
166,20180508  17:00:00,1.18532,1.186065,1.184455,1.185705,-1
167,20180508  17:15:00,1.185705,1.18644,1.18541,1.186315,-1
168,20180508  17:30:00,1.186315,1.186615,1.185705,1.1862,-1
169,20180508  17:45:00,1.1862,1.186835,1.18583,1.18626,-1
170,20180508  18:00:00,1.18626,1.187815,1.18626,1.18779,-1
171,20180508  18:15:00,1.18779,1.18858,1.187105,1.188405,-1
172,20180508  18:30:00,1.188405,1.188635,1.187995,1.18805,-1
173,20180508  18:45:00,1.18805,1.188515,1.187675,1.187955,-1
174,20180508  19:00:00,1.187955,1.18799,1.18731,1.187725,-1
175,20180508  19:15:00,1.187725,1.188125,1.187255,1.188115,-1
176,20180508  19:30:00,1.188115,1.188335,1.187265,1.187535,-1
177,20180508  19:45:00,1.187535,1.187545,1.186475,1.186515,-1
178,20180508  20:00:00,1.186515,1.187635,1.186315,1.18749,-1
179,20180508  20:15:00,1.18749,1.188375,1.185625,1.18639,-1
180,20180508  20:30:00,1.18639,1.187985,1.186275,1.187595,-1
