"Date","Time","OpenBid","HighBid","LowBid","CloseBid","OpenAsk","HighAsk","LowAsk","CloseAsk","Total Ticks"
01-03-2010,22:00:00,133.404,133.404,132.579,132.677,133.432,133.432,132.607,132.705,8650
01-04-2010,02:00:00,132.677,132.85,132.37,132.805,132.705,132.881,132.398,132.826,5374
01-04-2010,06:00:00,132.805,133.589,132.671,133.57,132.826,133.617,132.699,133.598,17866
01-04-2010,10:00:00,133.57,133.777,133.436,133.595,133.598,133.805,133.464,133.623,15258
01-04-2010,14:00:00,133.595,133.737,133.129,133.597,133.623,133.8,133.156,133.625,20492
01-04-2010,18:00:00,133.597,133.61,133.276,133.279,133.625,133.634,133.316,133.38,4579
01-04-2010,22:00:00,133.279,133.457,132.84,133.045,133.38,133.483,132.867,133.073,7403
01-05-2010,02:00:00,133.045,133.095,132.127,132.603,133.073,133.123,132.155,132.631,10798
01-05-2010,06:00:00,132.603,132.928,132.459,132.583,132.631,132.956,132.487,132.624,17365
01-05-2010,10:00:00,132.583,132.857,132.295,132.366,132.624,132.885,132.323,132.394,15789
01-05-2010,14:00:00,132.366,132.366,131.478,131.755,132.394,132.394,131.509,131.783,22510
01-05-2010,18:00:00,131.755,131.815,131.435,131.67,131.783,131.843,131.467,131.804,5947
01-05-2010,22:00:00,131.67,132.021,131.25,131.864,131.804,132.049,131.278,131.892,8733
01-06-2010,02:00:00,131.864,132.234,131.7,132.149,131.892,132.261,131.728,132.177,6710
01-06-2010,06:00:00,132.149,132.801,131.571,132.745,132.177,132.828,131.597,132.787,21440
01-06-2010,10:00:00,132.745,132.785,132.283,132.35,132.787,132.813,132.311,132.378,15679
01-06-2010,14:00:00,132.35,133.479,132.267,133.224,132.378,133.505,132.295,133.252,20623
01-06-2010,18:00:00,133.224,133.337,132.936,132.971,133.252,133.375,132.971,133.046,10147
01-06-2010,22:00:00,132.971,133.38,132.885,133.103,133.046,133.404,132.899,133.131,7643
01-07-2010,02:00:00,133.103,133.11,132.535,132.683,133.131,133.138,132.563,132.711,6717
01-07-2010,06:00:00,132.683,133.581,132.376,133.299,132.711,133.604,132.404,133.327,21183
01-07-2010,10:00:00,133.299,133.653,133.21,133.388,133.327,133.681,133.238,133.413,19324
01-07-2010,14:00:00,133.388,133.629,133.296,133.425,133.413,133.655,133.323,133.453,17337
01-07-2010,18:00:00,133.425,133.625,133.205,133.55,133.453,133.653,133.233,133.643,6127
01-07-2010,22:00:00,133.55,134.122,133.4,133.55,133.643,134.159,133.425,133.578,11387
01-08-2010,02:00:00,133.55,133.676,133.315,133.371,133.578,133.704,133.342,133.399,7258
01-08-2010,06:00:00,133.371,133.738,133.038,133.367,133.399,133.766,133.066,133.395,16796
01-08-2010,10:00:00,133.367,133.436,132.382,133.023,133.395,133.459,132.419,133.051,23452
01-08-2010,14:00:00,133.023,133.438,132.995,133.27,133.051,133.459,133.023,133.298,32556
01-08-2010,18:00:00,133.27,133.61,133.185,133.486,133.298,133.638,133.213,133.537,6510
01-10-2010,22:00:00,133.486,133.766,133.407,133.691,133.537,133.83,133.432,133.758,7080
01-11-2010,02:00:00,133.691,133.996,133.691,133.875,133.758,134.016,133.758,133.903,7210
01-11-2010,06:00:00,133.875,134.282,133.72,134.267,133.903,134.305,133.748,134.284,14270
01-11-2010,10:00:00,134.267,134.369,134.133,134.265,134.284,134.392,134.161,134.293,12192
01-11-2010,14:00:00,134.265,134.353,133.49,133.555,134.293,134.381,133.518,133.583,21400
01-11-2010,18:00:00,133.555,133.77,133.502,133.593,133.583,133.798,133.53,133.684,4988
01-11-2010,22:00:00,133.593,133.745,133.006,133.07,133.684,133.772,133.03,133.098,7874
01-12-2010,02:00:00,133.07,133.715,132.971,133.665,133.098,133.738,132.999,133.694,10716
01-12-2010,06:00:00,133.665,133.805,132.746,133.03,133.694,133.835,132.773,133.058,21341
