,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2019-10-02,A,1,0,0,1,73.3499984741211,Traité,Open Long,03-10-2019 11:01:51,73.5
1,2019-10-02,AAL,0,0,0,0,25.3700008392334,NA,NA,NA,NA
2,2019-10-02,AAP,0,0,0,0,162.9600067138672,NA,NA,NA,NA
3,2019-10-02,AAPL,0,0,0,0,218.9600067138672,NA,NA,NA,NA
4,2019-10-02,ABC,0,0,0,0,80.9800033569336,NA,NA,NA,NA
5,2019-10-02,ABMD,0,0,0,0,163.38999938964844,NA,NA,NA,NA
6,2019-10-02,ABT,0,0,0,0,79.52999877929688,NA,NA,NA,NA
7,2019-10-02,ACN,0,0,0,0,184.8500061035156,NA,NA,NA,NA
8,2019-10-02,ADBE,0,0,0,0,266.66000366210943,NA,NA,NA,NA
9,2019-10-02,ADI,0,1,1,0,108.97000122070312,NA,Open Short,03-10-2019 11:01:52,108.75
10,2019-10-02,ADM,0,0,0,0,39.72000122070313,NA,NA,NA,NA
11,2019-10-02,ADP,0,0,0,0,156.6199951171875,NA,NA,NA,NA
12,2019-10-02,ADS,0,0,0,0,123.12000274658205,NA,NA,NA,NA
13,2019-10-02,ADSK,1,0,0,1,142.83999633789062,NA,Open Long,03-10-2019 11:01:55,143.13
14,2019-10-02,AEE,1,0,0,1,78.75,NA,Open Long,03-10-2019 11:01:56,78.91
15,2019-10-02,AEP,0,0,0,0,92.12999725341795,NA,NA,NA,NA
16,2019-10-02,AES,0,0,0,0,15.699999809265135,NA,NA,NA,NA
17,2019-10-02,AFL,0,0,0,0,50.58000183105469,NA,NA,NA,NA
18,2019-10-02,AGN,0,0,0,0,165.39999389648438,NA,NA,NA,NA
19,2019-10-02,AIG,0,0,0,0,53.47000122070313,NA,NA,NA,NA
20,2019-10-02,AIV,0,0,0,0,51.93999862670898,NA,NA,NA,NA
21,2019-10-02,AIZ,0,0,0,0,122.02999877929688,NA,NA,NA,NA
22,2019-10-02,ALB,1,0,0,1,66.56999969482422,NA,Open Long,03-10-2019 11:01:58,66.7
23,2019-10-02,ALGN,0,0,0,0,179.75,NA,NA,NA,NA
24,2019-10-02,ALK,0,0,0,0,62.72000122070313,NA,NA,NA,NA
25,2019-10-02,ALL,0,0,0,0,105.61000061035156,NA,NA,NA,NA
26,2019-10-02,ALLE,1,0,0,1,100.23999786376952,NA,Open Long,03-10-2019 11:02:03,100.44
27,2019-10-02,ALXN,0,0,0,0,97.4800033569336,NA,NA,NA,NA
28,2019-10-02,AMCR,0,0,0,0,9.420000076293944,NA,NA,NA,NA
29,2019-10-02,AMD,1,0,0,1,28.309999465942386,NA,Open Long,03-10-2019 11:02:07,28.37
30,2019-10-02,AME,0,0,0,0,86.30000305175781,NA,NA,NA,NA
31,2019-10-02,AMG,0,0,0,0,76.22000122070312,NA,NA,NA,NA
32,2019-10-02,AMGN,0,0,0,0,189.2100067138672,NA,NA,NA,NA
33,2019-10-02,AMP,1,0,0,1,135.33999633789062,NA,Open Long,03-10-2019 11:02:11,135.61
34,2019-10-02,AMZN,0,0,0,0,1713.22998046875,NA,NA,NA,NA
35,2019-10-02,ANET,1,0,0,1,228.3300018310547,NA,Open Long,03-10-2019 11:02:15,228.79
36,2019-10-02,ANTM,0,0,0,0,237.8999938964844,NA,NA,NA,NA
37,2019-10-02,AOS,0,0,0,0,45.18999862670898,NA,NA,NA,NA
38,2019-10-02,APD,0,0,0,0,210.47000122070312,NA,NA,NA,NA
39,2019-10-02,APH,0,0,0,0,93.38999938964844,NA,NA,NA,NA
40,2019-10-02,APTV,0,0,0,0,82.22000122070312,NA,NA,NA,NA
41,2019-10-02,ATO,0,0,0,0,111.5,NA,NA,NA,NA
42,2019-10-02,ARNC,0,0,0,0,24.20000076293945,NA,NA,NA,NA
43,2019-10-02,AVB,0,0,0,0,215.0,NA,NA,NA,NA
44,2019-10-02,AVY,0,0,0,0,109.41000366210938,NA,NA,NA,NA
45,2019-10-02,AXP,0,0,0,0,112.43000030517578,NA,NA,NA,NA
46,2019-10-02,AVGO,0,0,0,0,270.07000732421875,NA,NA,NA,NA
47,2019-10-02,AZO,0,0,0,0,1052.8599853515623,NA,NA,NA,NA
48,2019-10-02,BAC,0,0,0,0,27.84000015258789,NA,NA,NA,NA
49,2019-10-02,BBT,0,0,0,0,51.06999969482422,NA,NA,NA,NA
50,2019-10-02,BBY,0,0,0,0,65.01999664306639,NA,NA,NA,NA
51,2019-10-02,BDX,0,0,0,0,247.8699951171875,NA,NA,NA,NA
52,2019-10-02,BEN,1,0,0,1,27.059999465942386,NA,Open Long,03-10-2019 11:02:16,27.11
53,2019-10-02,BIIB,0,0,0,0,221.25999450683602,NA,NA,NA,NA
54,2019-10-02,BK,1,0,0,1,42.4900016784668,NA,Open Long,03-10-2019 11:02:19,42.57
55,2019-10-02,BKNG,0,0,0,0,1941.43994140625,NA,NA,NA,NA
56,2019-10-02,BLK,0,0,0,0,420.3599853515625,NA,NA,NA,NA
57,2019-10-02,BLL,0,0,0,0,70.81999969482422,NA,NA,NA,NA
58,2019-10-02,BR,0,0,0,0,121.62999725341795,NA,NA,NA,NA
59,2019-10-02,BSX,0,0,0,0,39.150001525878906,NA,NA,NA,NA
60,2019-10-02,BWA,0,1,1,0,34.700000762939446,NA,Open Short,03-10-2019 11:02:21,34.63
61,2019-10-02,C,0,0,0,0,66.26000213623047,NA,NA,NA,NA
62,2019-10-02,CAH,0,0,0,0,45.7599983215332,NA,NA,NA,NA
63,2019-10-02,CAT,0,0,0,0,119.95999908447266,NA,NA,NA,NA
64,2019-10-02,CBOE,0,0,0,0,112.8000030517578,NA,NA,NA,NA
65,2019-10-02,CBRE,0,0,0,0,49.45000076293945,NA,NA,NA,NA
66,2019-10-02,CBS,0,0,0,0,38.52000045776367,NA,NA,NA,NA
67,2019-10-02,CCL,0,0,0,0,41.43999862670898,NA,NA,NA,NA
68,2019-10-02,CCI,0,0,0,0,136.5,NA,NA,NA,NA
69,2019-10-02,CDNS,1,0,0,1,64.01999664306639,NA,Open Long,03-10-2019 11:02:27,64.15
70,2019-10-02,CE,0,0,0,0,118.0999984741211,NA,NA,NA,NA
71,2019-10-02,CERN,0,0,0,0,66.54000091552734,NA,NA,NA,NA
72,2019-10-02,CF,0,0,0,0,48.27999877929688,NA,NA,NA,NA
73,2019-10-02,CFG,0,0,0,0,33.5,NA,NA,NA,NA
74,2019-10-02,CHD,0,0,0,0,74.8499984741211,NA,NA,NA,NA
75,2019-10-02,CHRW,0,0,0,0,82.19999694824219,NA,NA,NA,NA
76,2019-10-02,CHTR,0,0,0,0,410.75,NA,NA,NA,NA
77,2019-10-02,CI,0,0,0,0,149.24000549316406,NA,NA,NA,NA
78,2019-10-02,CINF,0,0,0,0,113.0199966430664,NA,NA,NA,NA
