,Date,Ticker,Open Long,Close Long,Open Short,Close Short,Close Price,Tradé,Action,Quand,Prix limite
0,2019-10-03,A,0,1,1,0,73.87000274658203,Traité,Open Short,04-10-2019 10:12:42,73.72
1,2019-10-03,AAL,0,0,0,0,25.26499938964844,NA,NA,NA,NA
2,2019-10-03,AAP,0,0,0,0,159.86000061035156,NA,NA,NA,NA
3,2019-10-03,AAPL,0,0,0,0,220.82000732421875,NA,NA,NA,NA
4,2019-10-03,ABC,0,0,0,0,81.33999633789062,NA,NA,NA,NA
5,2019-10-03,ABMD,0,0,0,0,167.02999877929688,NA,NA,NA,NA
6,2019-10-03,ABT,0,0,0,0,81.06999969482422,NA,NA,NA,NA
7,2019-10-03,ACN,0,0,0,0,185.80999755859366,NA,NA,NA,NA
8,2019-10-03,ADBE,0,0,0,0,272.39999389648443,NA,NA,NA,NA
9,2019-10-03,ADI,0,0,0,0,110.87000274658205,NA,NA,NA,NA
10,2019-10-03,ADM,0,0,0,0,39.52999877929688,NA,NA,NA,NA
11,2019-10-03,ADP,1,0,0,1,157.5399932861328,NA,Open Long,04-10-2019 10:12:42,157.86
12,2019-10-03,ADS,1,0,0,1,122.55999755859376,NA,NA,NA,NA
13,2019-10-03,ADSK,0,0,0,0,144.77000427246094,NA,NA,NA,NA
14,2019-10-03,AEE,1,0,0,1,78.5,NA,NA,NA,NA
15,2019-10-03,AEP,0,0,0,0,92.5,NA,NA,NA,NA
16,2019-10-03,AES,0,0,0,0,15.800000190734865,NA,NA,NA,NA
17,2019-10-03,AFL,0,1,1,0,51.18000030517578,NA,Open Short,04-10-2019 10:12:42,51.08
18,2019-10-03,AGN,0,0,0,0,167.22000122070312,NA,NA,NA,NA
19,2019-10-03,AIG,0,0,0,0,53.209999084472656,NA,NA,NA,NA
20,2019-10-03,AIV,0,0,0,0,52.72999954223633,NA,NA,NA,NA
21,2019-10-03,AIZ,0,1,1,0,123.6999969482422,NA,Close Long,04-10-2019 10:12:43,123.45
22,2019-10-03,ALB,0,0,0,0,67.23000335693361,NA,NA,NA,NA
23,2019-10-03,ALGN,1,0,0,1,184.7700042724609,NA,NA,NA,NA
24,2019-10-03,ALK,0,0,0,0,62.29999923706055,NA,NA,NA,NA
25,2019-10-03,ALL,0,0,0,0,105.6500015258789,NA,NA,NA,NA
26,2019-10-03,ALLE,0,1,1,0,101.0999984741211,NA,Close Long,04-10-2019 10:12:43,100.9
27,2019-10-03,ALXN,1,0,0,1,99.16999816894531,NA,NA,NA,NA
28,2019-10-03,AMCR,0,0,0,0,9.550000190734863,NA,NA,NA,NA
29,2019-10-03,AMD,0,0,0,0,28.68000030517578,NA,NA,NA,NA
30,2019-10-03,AME,0,1,1,0,87.38999938964844,NA,Open Short,04-10-2019 10:12:43,87.22
31,2019-10-03,AMG,0,0,0,0,75.55000305175781,NA,NA,NA,NA
32,2019-10-03,AMGN,0,0,0,0,192.6199951171875,NA,NA,NA,NA
33,2019-10-03,AMP,0,1,1,0,135.16999816894528,NA,Open Short,04-10-2019 10:12:43,134.9
34,2019-10-03,AMZN,0,0,0,0,1724.4200439453125,NA,NA,NA,NA
35,2019-10-03,ANET,0,0,0,0,224.33999633789062,NA,NA,NA,NA
36,2019-10-03,ANTM,0,0,0,0,238.22999572753903,NA,NA,NA,NA
37,2019-10-03,AOS,0,0,0,0,45.0,NA,NA,NA,NA
38,2019-10-03,APD,0,0,0,0,210.8300018310547,NA,NA,NA,NA
39,2019-10-03,APH,0,0,0,0,94.62000274658205,NA,NA,NA,NA
40,2019-10-03,APTV,0,0,0,0,82.5999984741211,NA,NA,NA,NA
41,2019-10-03,ATO,0,0,0,0,111.79000091552734,NA,NA,NA,NA
42,2019-10-03,ARNC,0,0,0,0,24.25,NA,NA,NA,NA
43,2019-10-03,AVB,0,1,1,0,217.97000122070312,NA,NA,NA,NA
44,2019-10-03,AVY,0,0,0,0,109.4499969482422,NA,NA,NA,NA
45,2019-10-03,AXP,0,0,0,0,112.5500030517578,NA,NA,NA,NA
